chr8,101746798,101746813,0.0
chr11,71687197,71687223,0.0
chr8,66842779,66842791,0.0
chr2a,37761491,37761519,0.0
chr3,136030438,136030460,0.533333333333
chr15,76107450,76107480,0.0
chr4,56927382,56927398,0.0
chr4,3638894,3638916,0.0
chr20,2176046,2176072,0.0
chr2b,35629275,35629291,0.0
chr5,46482866,46482887,1.0
chr17,54298017,54298043,0.0
chr9,40629490,40629502,0.666666666667
chr7,141520216,141520229,0.666666666667
chr9,91677081,91677101,0.0
chr5,130234801,130234821,0.666666666667
chr2a,107494187,107494211,0.0
chr2b,52702623,52702636,0.0
chr7,120050924,120050944,0.533333333333
chr14,84810927,84810943,0.0
chr12,45334462,45334476,0.428571428571
chr10,86279769,86279790,1.0
chr1,88452189,88452204,0.0
chr8,136655259,136655276,0.428571428571
chr5,173406096,173406128,0.0
chr3,125826354,125826366,0.533333333333
chr2b,86753893,86753926,0.0
chr4,52639739,52639753,0.571428571429
chr10,103773570,103773600,0.0
chr2a,8064042,8064062,0.533333333333
chr7,144120018,144120037,0.666666666667
chr7,56246614,56246637,0.0
chr21,22691520,22691535,0.0
chr10,84422300,84422324,0.666666666667
chr18,80790085,80790098,0.428571428571
chr17,38376015,38376036,0.0
chr3,53188311,53188337,0.666666666667
chr6,100359853,100359871,0.0
chr6,94852783,94852805,0.0
chr5,14022493,14022506,1.0
chr10,12981151,12981181,0.666666666667
chr2b,42784454,42784476,0.0
chr17,41354469,41354489,0.0
chr18,53739566,53739579,0.0
chr8,111882328,111882345,0.0
chr7,43003852,43003876,0.666666666667
chr2a,21306168,21306184,0.0
chr3,177397563,177397583,0.0
chr5,79443080,79443100,0.5
chr2b,13650585,13650620,0.0
chr4,85100833,85100861,0.0
chr18,66089242,66089269,0.0
chr14,20968983,20969003,0.0
chr18,78543698,78543717,0.0
chr8,77092647,77092662,1.0
chr4,154822079,154822097,0.666666666667
chr3,166439039,166439051,0.355555555556
chr13,82656488,82656506,0.533333333333
chr5,156303192,156303219,1.0
chr12,61261170,61261187,0.666666666667
chr4,137070936,137070949,0.666666666667
chr17,36583053,36583071,0.666666666667
chr5,44210650,44210679,0.0
chr8,101969515,101969529,0.333333333333
chr10,47137110,47137127,0.533333333333
chr8,130509745,130509765,0.0
chr11,45092308,45092341,0.0
chr8,101240816,101240841,1.0
chr8,68434409,68434422,0.428571428571
chr8,15753136,15753157,0.0
chr1,34670742,34670757,0.0
chr7,85665994,85666016,0.666666666667
chr2a,15651931,15651946,0.0
chr1,55892497,55892523,0.0
chr4,187954007,187954025,0.0
chr7,147290139,147290160,0.0
chr12,23180343,23180361,0.0
chr3,65237804,65237819,0.533333333333
chr11,115866967,115866996,0.666666666667
chr3,174728394,174728408,0.0
chr2b,81101778,81101795,0.333333333333
chr6,82933477,82933510,1.0
chr8,51778742,51778763,0.0
chr2a,33599834,33599848,0.833333333333
chr14,108808146,108808159,0.8
chr10,4601877,4601889,0.0
chr6,163138544,163138572,0.666666666667
chr18,50648429,50648446,0.666666666667
chr5,122611617,122611638,0.0
chr8,69060561,69060584,0.0
chr2a,22540504,22540528,0.8
chr5,75512937,75512957,0.0
chr2a,69170916,69170944,0.0
chr7,79991792,79991809,0.666666666667
chr7,51400409,51400435,0.0
chr1,58171470,58171493,0.933333333333
chr15,94624567,94624582,0.533333333333
chr6,22104620,22104637,0.0
chr13,73490860,73490883,0.355555555556
chr8,75170469,75170493,0.0
chr6,169520688,169520700,0.428571428571
chr10,130429050,130429069,0.0
chr9,68262784,68262797,0.0
chr2a,100502924,100502944,0.0
chr4,80048858,80048872,0.666666666667
chr8,39044357,39044389,0.0
chr10,115168928,115168942,0.0
chr9,127585557,127585578,0.5
chr6,148072125,148072147,0.0
chr2a,78635559,78635575,0.5
chr15,31260562,31260575,0.0
chr5,22134541,22134565,0.0
chr2a,67993210,67993229,0.666666666667
chr5,100985588,100985609,0.666666666667
chr3,171016501,171016527,0.0
chr4,142728794,142728810,0.0
chr16,50080677,50080699,0.622222222222
chr3,70924130,70924156,0.666666666667
chr5,89114811,89114835,0.0
chr3,172050325,172050356,0.833333333333
chr7,104862727,104862744,0.0
chr1,33227643,33227662,0.533333333333
chr10,18278422,18278443,0.666666666667
chr1,190642043,190642055,0.533333333333
chr8,129606766,129606790,0.355555555556
chr2b,39302096,39302123,1.0
chr7,13682792,13682821,0.0
chr3,178039292,178039331,0.0
chr8,145565874,145565887,0.0
chr3,66963531,66963547,0.533333333333
chr5,35954708,35954720,0.0
chr3,11467538,11467552,0.6
chr14,86364779,86364814,0.0
chr3,89784628,89784653,1.0
chr12,9909758,9909786,1.0
chr2b,19200004,19200018,0.0
chr2a,96098402,96098414,0.0
chr2b,38440275,38440290,0.571428571429
chr12,101388431,101388456,1.0
chr3,74637522,74637539,0.0
chr1,99262009,99262037,0.0
chr4,171917998,171918025,0.666666666667
chr2b,47239450,47239472,0.533333333333
chr16,39048807,39048819,0.0
chr11,85720063,85720104,0.0
chr1,165174296,165174312,0.0
chr1,57891793,57891807,0.0
chr5,149644655,149644681,0.0
chr9,104890850,104890885,0.0
chr2a,68399476,68399512,0.0
chr4,11915610,11915635,0.0
chr1,6750684,6750700,0.571428571429
chr12,63843003,63843019,0.0
chr9,99805097,99805121,0.833333333333
chr12,22499565,22499587,0.428571428571
chr13,78691250,78691265,0.666666666667
chr15,18400004,18400020,0.30303030303
chr11,126363625,126363646,0.533333333333
chr13,77760692,77760715,0.533333333333
chr4,136285510,136285532,0.0
chr13,54347796,54347816,0.0
chr5,64433637,64433652,0.714285714286
chr8,136729514,136729535,0.0
chr6,172541980,172541992,0.0
chr11,60188579,60188615,1.0
chr3,185052460,185052474,0.43956043956
chr8,62543208,62543231,0.0
chr7,69089909,69089923,0.666666666667
chr15,44210448,44210478,0.0
chr8,111821350,111821367,0.5
chr3,171249939,171249954,0.428571428571
chr6,147787343,147787364,0.533333333333
chr3,56075795,56075826,0.533333333333
chr12,84881210,84881230,0.666666666667
chr5,84043717,84043732,0.533333333333
chr1,65900005,65900025,0.0
